개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,남성종사자수,여성종사자수,영업장주변구분명,등급구분명,급수시설구분명,총인원,본사종업원수,공장사무직종업원수,공장판매직종업원수,공장생산직종업원수,건물소유구분명,보증액,월세액,다중이용업소여부,시설총규모,전통업소지정번호,전통업소주된음식,홈페이지
3080000,3080000-102-2009-00001,20090603,,1,영업/정상,1,영업,,,,,,82.57,142878,서울특별시 강북구 수유동 229-14번지 ,서울특별시 강북구 도봉로 327 (수유동),1073,구피,2016/12/28 15:54,I,2018/08/31 23:59,룸살롱,202103.4828,459451.3173,룸살롱,,,,,,,,,,,,,,N,82.57,,,
3080000,3080000-102-2009-00003,20090714,,1,영업/정상,1,영업,,,,,,184.22,142878,서울특별시 강북구 수유동 191-20 ,서울특별시 강북구 도봉로87길 6 (수유동),1074,몰디브,2021/11/03 11:51,U,2021/11/05 2:40,기타,202167.0944,459552.5263,기타,0,0,,,,0,0,0,0,0,,0,0,N,184.22,,,
3080000,3080000-102-2009-00004,20090827,,1,영업/정상,1,영업,,,,,02  992 1182,147.67,142878,서울특별시 강북구 수유동 191-45 지하1층 ,"서울특별시 강북구 도봉로 351, 지하1층층 (수유동)",1074,럭셔리,2022/01/17 15:48,U,2022/01/19 2:40,룸살롱,202255.1789,459631.9117,룸살롱,0,0,,,,0,0,0,0,0,,0,0,N,147.67,,,
3080000,3080000-102-2018-00001,20180809,,1,영업/정상,1,영업,,,,,,99.73,142878,서울특별시 강북구 수유동 191-16 ,"서울특별시 강북구 도봉로 341, 지하1층 (수유동)",1074,티아라,2020/07/03 9:38,U,2020/07/05 2:40,룸살롱,202189.1247,459553.6495,룸살롱,,,,,상수도전용,,,,,,,,,Y,99.73,,,
3080000,3080000-102-2021-00004,20211126,,1,영업/정상,1,영업,,,,,,68.25,142878,서울특별시 강북구 수유동 229-2 덕인빌딩 ,"서울특별시 강북구 도봉로87길 3, 덕인빌딩 지하1층 01호 (수유동)",1073,타임,2021/11/26 14:17,I,2021/11/28 0:22,룸살롱,202151.4143,459525.9161,룸살롱,0,0,유흥업소밀집지역,,,0,0,0,0,0,,0,0,Y,68.25,,,
3080000,3080000-102-2021-00003,20211125,,1,영업/정상,1,영업,,,,,,62.79,142878,서울특별시 강북구 수유동 229-2 덕인빌딩 ,"서울특별시 강북구 도봉로87길 3, 덕인빌딩 지하1층 (수유동)",1073,지중해,2021/11/25 17:11,I,2021/11/27 0:22,룸살롱,202151.4143,459525.9161,룸살롱,0,0,유흥업소밀집지역,,,0,0,0,0,0,,0,0,Y,62.79,,,
3080000,3080000-102-2001-08812,20011219,,1,영업/정상,1,영업,,,,,02 9451562,75.26,142803,서울특별시 강북구 미아동 160-19번지 지상2층 ,"서울특별시 강북구 도봉로 274 (미아동,지상2층)",1128,춘자,2018/04/19 10:31,I,2018/08/31 23:59,룸살롱,202033.6166,458951.6122,룸살롱,0,0,유흥업소밀집지역,자율,상수도전용,,,,,,,,,N,75.26,,,
3080000,3080000-102-2001-08809,20011116,,1,영업/정상,1,영업,,,,,02945 1850,118.25,142803,서울특별시 강북구 미아동 160-46,서울특별시 강북구 도봉로 284-1 (미아동),1128,레드문,2022/08/26 16:51,U,2021/12/07 22:08,룸살롱,202020.1219,459054.2614,,,,,,,,,,,,,,,,,,,
3080000,3080000-102-2020-00001,20200623,,1,영업/정상,1,영업,,,,,,90.36,142878,서울특별시 강북구 수유동 191-30 몽모텔 ,"서울특별시 강북구 도봉로 355-6, 몽모텔 지하1층 (수유동)",1074,황궁,2021/11/16 15:39,U,2021/11/18 2:40,룸살롱,202278.4652,459687.0271,룸살롱,0,0,유흥업소밀집지역,,상수도전용,0,0,0,0,0,,0,0,Y,90.36,,,
3080000,3080000-102-2021-00002,20210707,,1,영업/정상,1,영업,,,,,,72.96,142878,서울특별시 강북구 수유동 229-35 ,"서울특별시 강북구 도봉로87길 7, 3층 (수유동)",1073,노라조,2021/07/07 18:14,I,2021/07/09 0:22,기타,202139.6263,459534.5237,기타,0,0,기타,,상수도전용,0,0,0,0,0,,0,0,Y,72.96,,,
3080000,3080000-102-2001-08599,20010616,,3,폐업,2,폐업,20191001,,,,02 9310031,65.91,142873,서울특별시 강북구 수유동 95-5번지 ,서울특별시 강북구 도봉로 285 (수유동),1113,혜성노래주점,2019/10/02 14:26,U,2019/10/04 2:40,룸살롱,201967.5577,459060.8342,룸살롱,0,0,기타,기타,상수도전용,,,,,,,,,N,65.91,,,
3080000,3080000-102-2001-08619,20010719,,3,폐업,2,폐업,20100730,,,,02 9834588,65.08,142803,서울특별시 강북구 미아동 160-40번지 (지상1층) ,,,불꽃노래주점,2007/06/21 0:00,I,2018/08/31 23:59,카바레,202054.7067,459057.4879,카바레,0,0,,,,,,,,,,,,N,65.08,,,
3080000,3080000-102-2001-08785,20010814,,3,폐업,2,폐업,20090427,,,,02 9877152,108.8,142803,서울특별시 강북구 미아동 160-8번지 (도봉로 284-2)(지상3층) ,,,황궁,2007/10/19 8:55,I,2018/08/31 23:59,룸살롱,202047.1011,459067.0642,룸살롱,0,0,기타,기타,상수도전용,,,,,,,,,N,108.8,,,
3080000,3080000-102-2001-08818,20011016,,3,폐업,2,폐업,20050201,,,,,,142803,서울특별시 강북구 미아동 160-21번지 (지상3층) ,,,엠파이어주점,2005/02/01 0:00,I,2018/08/31 23:59,룸살롱,202018.8601,459107.0155,룸살롱,,,,,,,,,,,,,,N,0,,,
3080000,3080000-102-2001-08806,20011016,,3,폐업,2,폐업,20120530,,,,,94.25,142803,서울특별시 강북구 미아동 160-21번지 (지상3층) ,"서울특별시 강북구 도봉로 290 (미아동,(지상3층))",1128,엠파이어 주점,2009/10/13 17:12,I,2018/08/31 23:59,룸살롱,202018.8601,459107.0155,룸살롱,0,0,유흥업소밀집지역,자율,상수도전용,,,,,,,,,N,94.25,,,
3080000,3080000-102-2003-00004,20030430,,3,폐업,2,폐업,20210630,,,,02 9929697,98.21,142878,서울특별시 강북구 수유동 229-53 ,서울특별시 강북구 도봉로83길 10 (수유동),1073,오렌지,2021/06/30 14:34,U,2021/07/02 2:40,룸살롱,202059.6262,459458.7408,룸살롱,,,,,,,,,,,,,,N,98.21,,,
3080000,3080000-102-2001-08815,20011026,,3,폐업,2,폐업,20140411,,,,02 9003781,730.67,142867,서울특별시 강북구 번동 449-1번지 ,서울특별시 강북구 도봉로 308 (번동),1062,샴푸룸클럽,2014/01/14 9:49,I,2018/08/31 23:59,룸살롱,202032.7576,459259.444,룸살롱,,,,,,,,,,,,,,N,730.67,,,
3080000,3080000-102-2002-00002,20020121,,3,폐업,2,폐업,20151126,,,,02 9808033,85.38,142874,서울특별시 강북구 수유동 93-11번지 ,서울특별시 강북구 도봉로 279 (수유동),1114,미림촌,2006/10/04 0:00,I,2018/08/31 23:59,룸살롱,201972.0742,458995.1667,룸살롱,0,2,유흥업소밀집지역,자율,상수도전용,,,,,,,,,N,85.38,,,
3080000,3080000-102-2001-08808,20011102,,3,폐업,2,폐업,20050429,,,,02  980 8559,110.06,142803,서울특별시 강북구 미아동 160-29번지 ,,,"1,2,3",2003/12/24 0:00,I,2018/08/31 23:59,룸살롱,202045.6105,459021.5758,룸살롱,1,2,유흥업소밀집지역,자율,상수도전용,,,,,,,,,N,110.06,,,
3080000,3080000-102-2003-00002,20030218,,3,폐업,2,폐업,20210810,,,,02 9851991,111.63,142873,서울특별시 강북구 수유동 48-81 ,서울특별시 강북구 덕릉로24길 18 (수유동),1113,쿨노래장,2021/08/10 11:33,U,2021/08/12 2:40,룸살롱,201860.2534,459051.3935,룸살롱,0,0,,,,0,0,0,0,0,,0,0,N,111.63,,,
3080000,3080000-102-2008-00004,20080625,,3,폐업,2,폐업,20081024,,,,02  744 1079,82.29,142803,서울특별시 강북구 미아동 160-8번지 지상1층 ,,,천,2008/06/25 14:49,I,2018/08/31 23:59,비어(바)살롱,202047.1011,459067.0642,비어(바)살롱,,,유흥업소밀집지역,,상수도전용,,,,,,,,,N,82.29,,,
3080000,3080000-102-2003-00006,20030529,,3,폐업,2,폐업,20050201,,,,,93.96,142878,서울특별시 강북구 수유동 191-2번지 ,,,히트노래주점,2003/05/29 0:00,I,2018/08/31 23:59,룸살롱,202291.4221,459670.1971,룸살롱,0,0,유흥업소밀집지역,자율,상수도전용,,,,,,,,,N,93.96,,,
3080000,3080000-102-2002-00006,20020521,,3,폐업,2,폐업,20070713,,,,02 9850604,69.3,142873,서울특별시 강북구 수유동 48-8번지 (화계사길 103) ,,,땡벌,2007/05/29 0:00,I,2018/08/31 23:59,룸살롱,201886.4152,459109.8698,룸살롱,0,0,,,,,,,,,,,,N,69.3,,,
3080000,3080000-102-2002-00007,20021224,,3,폐업,2,폐업,20200310,,,,02 9860002,"2,526.20",142804,서울특별시 강북구 미아동 41-1번지 ,서울특별시 강북구 월계로3길 15 (미아동),1220,빅토리아나이트클럽,2020/03/10 15:45,U,2020/03/12 2:40,관광호텔나이트(디스코),202671.4058,456442.9512,관광호텔나이트(디스코),0,0,유흥업소밀집지역,자율,상수도전용,,,,,,,,,N,2526.2,,,
3080000,3080000-102-2003-00001,20030108,,3,폐업,2,폐업,20050923,,,,209829923,149.72,142874,서울특별시 강북구 수유동 84-2번지 ,,,와이티엔(YTN),2003/01/08 0:00,I,2018/08/31 23:59,룸살롱,201989.0854,458832.7756,룸살롱,1,1,유흥업소밀집지역,자율,상수도전용,,,,,,,,,N,149.72,,,
3080000,3080000-102-2007-00003,20070807,,3,폐업,2,폐업,20120809,,,,02  990 8178,99.2,142878,서울특별시 강북구 수유동 191-16번지 (도봉로 339)(지상2층) ,"서울특별시 강북구 도봉로 341 (수유동,(도봉로 339)(지상2층))",1074,비즈,2011/03/31 13:20,I,2018/08/31 23:59,룸살롱,202189.1247,459553.6495,룸살롱,,,,,상수도전용,,,,,,,,,N,99.2,,,
3080000,3080000-102-2007-00004,20071224,,3,폐업,2,폐업,20090525,,,,,672.79,142804,서울특별시 강북구 미아동 42-8번지 (도봉로 14) ,,,브이아이피(VIP),2007/12/24 15:54,I,2018/08/31 23:59,룸살롱,202651.538,456473.8861,룸살롱,9,10,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,672.79,,,
3080000,3080000-102-2008-00002,20080402,,3,폐업,2,폐업,20141209,,,,070 88093300,244.26,142891,서울특별시 강북구 수유동 47-4번지 ,서울특별시 강북구 덕릉로 75 (수유동),1081,별밤8090,2013/08/23 9:05,I,2018/08/31 23:59,룸살롱,201877.0846,459170.7951,룸살롱,,,,,,,,,,,,,,N,244.26,,,
3080000,3080000-102-2003-00008,20030801,,3,폐업,2,폐업,20060228,,,,02 9913331,89.32,142878,서울특별시 강북구 수유동 230-13번지 ,,,칼립소,2003/08/01 0:00,I,2018/08/31 23:59,룸살롱,202039.0419,459387.4586,룸살롱,0,0,유흥업소밀집지역,자율,상수도전용,,,,,,,,,N,89.32,,,
3080000,3080000-102-2005-00001,20050414,,3,폐업,2,폐업,20061122,,,,02 9877221,93.6,142803,서울특별시 강북구 미아동 160-21번지 (지상3층) ,,,도라도라,2005/04/14 0:00,I,2018/08/31 23:59,룸살롱,202018.8601,459107.0155,룸살롱,0,0,,,상수도전용,,,,,,,,,N,93.6,,,
3080000,3080000-102-2005-00002,20050609,,3,폐업,2,폐업,20210303,,,,02  988 1223,105.64,142803,서울특별시 강북구 미아동 160-29 (지상2층) ,"서울특별시 강북구 도봉로78길 8 (미아동,(지상2층))",1128,여우 노래주점,2021/03/03 17:32,U,2021/03/05 2:40,룸살롱,202045.6105,459021.5758,룸살롱,0,0,,,상수도전용,,,,,,,,,N,105.64,,,
3080000,3080000-102-2008-00005,20080709,,3,폐업,2,폐업,20090216,,,,02  985 0604,190.05,142873,서울특별시 강북구 수유동 48-8번지 (화계사길 103) ,,,땡벌,2008/08/26 15:42,I,2018/08/31 23:59,룸살롱,201886.4152,459109.8698,룸살롱,,,기타,기타,상수도전용,,,,,,,,,N,190.05,,,
3080000,3080000-102-1987-02329,19870714,,3,폐업,2,폐업,19911231,,,,200000000,14.5,142803,서울특별시 강북구 미아동 160-4번지 ,,,선화집,2002/04/25 0:00,I,2018/08/31 23:59,간이주점,,,간이주점,0,0,유흥업소밀집지역,지도,상수도전용,,,,,,,,,N,14.5,,,
3080000,3080000-102-1999-01254,19990413,,3,폐업,2,폐업,20000202,,,,2,198.64,142873,서울특별시 강북구 수유동 48-8번지 ,,,카니발성인주점,2002/04/25 0:00,I,2018/08/31 23:59,비어(바)살롱,201886.4152,459109.8698,비어(바)살롱,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,198.64,,,
3080000,3080000-102-1999-07432,19990809,,3,폐업,2,폐업,20051130,,,,02 9068331,305,142891,서울특별시 강북구 수유동 45-2번지 (지하1층) ,,,비너스룸크럽,2005/11/24 0:00,I,2018/08/31 23:59,룸살롱,201946.8792,459256.4716,룸살롱,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,305,,,
3080000,3080000-102-1989-02372,19890830,,3,폐업,2,폐업,20000411,,,,02 9082642,490.58,142878,서울특별시 강북구 수유동 229-11번지 (지하1층) ,,,고질라,2002/04/25 0:00,I,2018/08/31 23:59,카바레,202106.7533,459468.9713,카바레,4,10,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,490.58,,,
3080000,3080000-102-1991-02364,19910305,,3,폐업,2,폐업,20200827,,,,02 9880044,442.27,142804,서울특별시 강북구 미아동 35-30 ,서울특별시 강북구 도봉로 32 (미아동),1220,별이빛나는밤에,2020/08/27 14:21,U,2020/08/29 2:40,카바레,202647.3924,456612.3679,카바레,,,,,,,,,,,,,,Y,442.27,,,
3080000,3080000-102-1993-02363,19930506,,3,폐업,2,폐업,20130426,,,,02 9058212,"1,056.92",142867,서울특별시 강북구 번동 449-1번지 ,서울특별시 강북구 도봉로 308 (번동),1062,무학성 캬바레나이트,2013/05/03 14:42,I,2018/08/31 23:59,고고(디스코)클럽,202032.7576,459259.444,고고(디스코)클럽,,,,,,,,,,,,,,N,1056.92,,,
3080000,3080000-102-1993-02339,19931201,,3,폐업,2,폐업,20060516,,,,02 9863000,"1,566.72",142804,서울특별시 강북구 미아동 42-8번지 ,,,보보스나이트크럽,2004/10/04 0:00,I,2018/08/31 23:59,관광호텔나이트(디스코),202651.538,456473.8861,관광호텔나이트(디스코),0,0,기타,기타,상수도전용,,,,,,,,,N,1566.72,,,
3080000,3080000-102-1993-02350,19931222,,3,폐업,2,폐업,20220121,,,,02 9032344,174.84,142803,서울특별시 강북구 미아동 160-11 2층 ,"서울특별시 강북구 도봉로 282 (미아동,2층)",1128,와봐 노래장,2022/01/21 11:27,U,2022/01/23 2:40,룸살롱,202026.7171,459021.8028,룸살롱,0,0,,,,0,0,0,0,0,,0,0,Y,174.84,,,
3080000,3080000-102-1984-02370,19841105,,3,폐업,2,폐업,20090714,,,,209815600,336.5,142803,서울특별시 강북구 미아동 160-21번지 (도봉로 290)지하1층 ,,,수평선스탠드바주점,2007/05/16 0:00,I,2018/08/31 23:59,카바레,202018.8601,459107.0155,카바레,0,0,,,,,,,,,,,,N,336.5,,,
3080000,3080000-102-1984-02349,19841123,,3,폐업,2,폐업,20191001,,,,02 9920688,452.99,142878,서울특별시 강북구 수유동 230-14번지 ,서울특별시 강북구 노해로 12 (수유동),,벤츠,2019/10/02 14:32,U,2019/10/04 2:40,룸살롱,202024.156,459368.9505,룸살롱,0,0,,,,,,,,,,,,Y,452.99,,,
3080000,3080000-102-1985-02323,19850328,,3,폐업,2,폐업,19921020,,,,209025713,66.94,142878,서울특별시 강북구 수유동 191-29번지 ,,,다래,2002/04/25 0:00,I,2018/08/31 23:59,룸살롱,202268.5112,459679.7682,룸살롱,2,4,유흥업소밀집지역,지도,상수도전용,,,,,,,,,N,66.94,,,
3080000,3080000-102-1985-02351,19850402,,3,폐업,2,폐업,19991213,,,,209823344,252.01,142804,서울특별시 강북구 미아동 41-10번지 ,,,신라,2002/04/25 0:00,I,2018/08/31 23:59,룸살롱,202684.3739,456417.0525,룸살롱,0,0,유흥업소밀집지역,갑,상수도전용,,,,,,,,,N,252.01,,,
3080000,3080000-102-1985-02328,19850828,,3,폐업,2,폐업,19910403,,,,200000000,50.21,142803,서울특별시 강북구 미아동 160-8번지 ,,,송죽,2001/10/17 0:00,I,2018/08/31 23:59,간이주점,202047.1011,459067.0642,간이주점,0,0,유흥업소밀집지역,지도,상수도전용,,,,,,,,,N,50.21,,,
3080000,3080000-102-1968-02324,19680131,,3,폐업,2,폐업,19961224,,,,02 9060101,638.74,142090,서울특별시 강북구 우이동 270-6번지 ,,,고향산천,2002/04/25 0:00,I,2018/08/31 23:59,요정,,,요정,5,30,기타,지도,지하수전용,,,,,,,,,N,638.74,,,
3080000,3080000-102-2013-00002,20130717,,3,폐업,2,폐업,20140530,,,,02  902 7341,637.3,142864,서울특별시 강북구 번동 418-17번지 지하 1층 ,서울특별시 강북구 도봉로 342 (번동),1063,빛나는 별밤에,2013/07/19 14:23,I,2018/08/31 23:59,고고(디스코)클럽,202262.0644,459520.7057,고고(디스코)클럽,,,,,상수도전용,,,,,,,,,N,637.3,,,
3080000,3080000-102-1976-02327,19760825,,3,폐업,2,폐업,19900426,,,,02   00000,28.76,142803,서울특별시 강북구 미아동 160-45번지 ,,,장미,2001/10/17 0:00,I,2018/08/31 23:59,간이주점,202039.3809,459056.0513,간이주점,0,0,유흥업소밀집지역,지도,상수도전용,,,,,,,,,N,28.76,,,
3080000,3080000-102-1977-02325,19770714,,3,폐업,2,폐업,19911231,,,,200000000,12,142803,서울특별시 강북구 미아동 160-40번지 ,,,선화집,2002/04/25 0:00,I,2018/08/31 23:59,요정,202054.7067,459057.4879,요정,0,0,유흥업소밀집지역,갑,상수도전용,,,,,,,,,N,12,,,
3080000,3080000-102-1977-02352,19770818,,3,폐업,2,폐업,20191022,,,,02 9806074,99.68,142803,서울특별시 강북구 미아동 160-8번지 ,"서울특별시 강북구 도봉로 284-9, 지상3층 (미아동)",1128,행운촌,2019/10/23 13:35,U,2019/10/25 2:40,룸살롱,202047.1011,459067.0642,룸살롱,,,,,상수도전용,,,,,,,,,Y,99.68,,,
3080000,3080000-102-1979-02326,19790523,,3,폐업,2,폐업,19910430,,,,209057110,18.58,142803,서울특별시 강북구 미아동 160-43번지 ,,,우정,2002/04/25 0:00,I,2018/08/31 23:59,간이주점,202028.0582,459065.3516,간이주점,0,0,주택가주변,지도,상수도전용,,,,,,,,,N,18.58,,,
3080000,3080000-102-1982-02347,19820202,,3,폐업,2,폐업,19960527,,,,02 9991956,123.92,142867,서울특별시 강북구 번동 449-3번지 ,,,백산주점,2002/04/25 0:00,I,2018/08/31 23:59,비어(바)살롱,202048.3035,459189.3968,비어(바)살롱,1,4,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,123.92,,,
3080000,3080000-102-1982-02369,19820209,,3,폐업,2,폐업,20180108,,,,209802551,206.29,142804,서울특별시 강북구 미아동 42-11번지 ,서울특별시 강북구 월계로 3 (미아동),1220,대벌주점,2018/01/08 14:43,I,2018/08/31 23:59,스텐드바,202635.0723,456360.4333,스텐드바,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,206.29,,,
3080000,3080000-102-1984-02340,19840730,,3,폐업,2,폐업,20210602,,,,02 9803513,167.28,142803,서울특별시 강북구 미아동 160-11 지하1층 ,"서울특별시 강북구 도봉로 282 (미아동,지하1층)",1128,월드컵스텐드바,2021/06/02 9:45,U,2021/06/04 2:40,스텐드바,202026.7171,459021.8028,스텐드바,,,,,,,,,,,,,,Y,167.28,,,
3080000,3080000-102-2001-08784,20010814,,3,폐업,2,폐업,20191022,,,,02 9457558,108.8,142803,서울특별시 강북구 미아동 160-8번지 (2층) ,"서울특별시 강북구 도봉로 284-9 (미아동,(2층))",1128,궁노래주점,2019/10/23 13:34,U,2019/10/25 2:40,룸살롱,202047.1011,459067.0642,룸살롱,0,0,유흥업소밀집지역,자율,상수도전용,,,,,,,,,N,108.8,,,
3080000,3080000-102-1968-02367,19680318,,3,폐업,2,폐업,20090529,,,,02 9882933,291.88,142805,서울특별시 강북구 미아동 60-5번지 (지하1층) ,,,미아캬바레,2002/04/25 0:00,I,2018/08/31 23:59,카바레,202536.5419,456758.8137,카바레,0,0,주택가주변,지도,상수도전용,,,,,,,,,N,291.88,,,
3080000,3080000-102-1973-02321,19730319,,3,폐업,2,폐업,20141124,,,,02 9996133,256.22,142891,서울특별시 강북구 수유동 47-23번지 ,서울특별시 강북구 덕릉로 69 (수유동),1081,이화,2014/12/15 17:41,I,2018/08/31 23:59,카바레,201815.9592,459164.8031,카바레,4,15,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,256.22,,,
3080000,3080000-102-1973-02345,19731228,,3,폐업,2,폐업,19990803,,,,02 9983475,"1,238.41",142864,서울특별시 강북구 번동 418-1번지 ,,,라세라나이트,2002/04/25 0:00,I,2018/08/31 23:59,비어(바)살롱,202343.3875,459654.4252,비어(바)살롱,0,0,유흥업소밀집지역,지도,상수도전용,,,,,,,,,N,1238.41,,,
3080000,3080000-102-1974-02346,19740307,,3,폐업,2,폐업,20060530,,,,02 9862000,691.5,142804,서울특별시 강북구 미아동 42-8번지 (지상1층) ,,,빅토리아룸,2004/10/21 0:00,I,2018/08/31 23:59,비어(바)살롱,202651.538,456473.8861,비어(바)살롱,0,0,기타,기타,상수도전용,,,,,,,,,N,691.5,,,
3080000,3080000-102-2010-00002,20100913,,3,폐업,2,폐업,20150205,,,,,730.67,142867,서울특별시 강북구 번동 449-1번지 ,서울특별시 강북구 도봉로 308 (번동),1062,캠프뮤직타운,2015/03/03 13:29,I,2018/08/31 23:59,기타,202032.7576,459259.444,기타,,,,,,,,,,,,,,N,730.67,,,
3080000,3080000-102-2000-08042,20000513,,3,폐업,2,폐업,20000712,,,,02 9563567,261.14,142873,서울특별시 강북구 수유동 48-8번지 ,,,금마차스탠드바,2002/04/25 0:00,I,2018/08/31 23:59,스텐드바,201886.4152,459109.8698,스텐드바,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,261.14,,,
3080000,3080000-102-1975-02348,19750827,,3,폐업,2,폐업,19991113,,,,02 9974853,"1,461.34",142867,서울특별시 강북구 번동 449-1번지 ,,,쏠레,2002/04/25 0:00,I,2018/08/31 23:59,비어(바)살롱,202032.7576,459259.444,비어(바)살롱,0,0,유흥업소밀집지역,갑,상수도전용,,,,,,,,,N,1461.34,,,
3080000,3080000-102-1985-02341,19851010,,3,폐업,2,폐업,19930702,,,,209025719,162.15,142878,서울특별시 강북구 수유동 191-14번지 ,,,죠이스탠드바,2002/04/25 0:00,I,2018/08/31 23:59,스텐드바,202218.0443,459587.4268,스텐드바,3,6,유흥업소밀집지역,지도,상수도전용,,,,,,,,,N,162.15,,,
3080000,3080000-102-1986-02354,19860429,,3,폐업,2,폐업,20080325,,,,02 9075900,76.01,142891,서울특별시 강북구 수유동 47-4번지 (화계사길 104)(지하1층) ,,,마담,2008/02/01 15:57,I,2018/08/31 23:59,룸살롱,201877.0846,459170.7951,룸살롱,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,76.01,,,
3080000,3080000-102-1986-02338,19861220,,3,폐업,2,폐업,19980609,,,,02 9081231,872.83,142867,서울특별시 강북구 번동 449-1번지 ,,,뷔쉬누,2002/04/25 0:00,I,2018/08/31 23:59,고고(디스코)클럽,202032.7576,459259.444,고고(디스코)클럽,0,0,기타,지도,상수도전용,,,,,,,,,N,872.83,,,
3080000,3080000-102-2012-00001,20120731,,3,폐업,2,폐업,20190627,,,,02  900 6717,90.42,142891,서울특별시 강북구 수유동 7-4번지 ,서울특별시 강북구 수유로 84 (수유동),1081,호박노래주점,2019/06/13 15:25,U,2019/06/15 2:40,룸살롱,201946.3111,459304.7718,룸살롱,,,유흥업소밀집지역,,상수도전용,,,,,,,,,N,90.42,,,
3080000,3080000-102-2012-00002,20120827,,3,폐업,2,폐업,20150911,,,,,112.44,142803,서울특별시 강북구 미아동 160-8번지 지하1층 ,서울특별시 강북구 도봉로 284-9 (미아동),1128,천,2012/08/27 17:00,I,2018/08/31 23:59,기타,202047.1011,459067.0642,기타,,,유흥업소밀집지역,,,,,,,,,,,N,112.44,,,
3080000,3080000-102-2000-07924,20000303,,3,폐업,2,폐업,20140704,,,,02 9842324,74.98,142873,서울특별시 강북구 수유동 48-7번지 ,"서울특별시 강북구 덕릉로 78, 지하1층 (수유동)",1113,옐로우,2014/01/14 10:08,I,2018/08/31 23:59,룸살롱,201909.9436,459112.8738,룸살롱,,,,,,,,,,,,,,N,74.98,,,
3080000,3080000-102-1976-02353,19760310,,3,폐업,2,폐업,19930324,,,,200000000,143.49,142804,서울특별시 강북구 미아동 44-15번지 ,,,양지,2001/10/17 0:00,I,2018/08/31 23:59,룸살롱,202665.4191,456664.9353,룸살롱,0,0,유흥업소밀집지역,지도,상수도전용,,,,,,,,,N,143.49,,,
3080000,3080000-102-1999-07438,19990812,,3,폐업,2,폐업,20061218,,,,02 9043290,"1,123.52",142864,서울특별시 강북구 번동 418-1번지 ,,,강북포차나이트클럽,2005/10/04 0:00,I,2018/08/31 23:59,고고(디스코)클럽,202343.3875,459654.4252,고고(디스코)클럽,0,0,,,,,,,,,,,,N,1123.52,,,
3080000,3080000-102-1999-02366,19991016,,3,폐업,2,폐업,20140410,,,,02 9052383,"1,169.36",142867,서울특별시 강북구 번동 449-1번지 ,서울특별시 강북구 도봉로 308 (번동),1062,샴푸나이트크럽,2013/10/11 10:43,I,2018/08/31 23:59,카바레,202032.7576,459259.444,카바레,,,기타,을,상수도전용,,,,,,,,,N,1169.36,,,
3080000,3080000-102-1999-07615,19991108,,3,폐업,2,폐업,20201030,,,,,113.36,142867,서울특별시 강북구 번동 449-3 ,서울특별시 강북구 덕릉로 93-3 (번동),1062,바나나,2020/10/30 16:01,U,2020/11/01 2:40,룸살롱,202048.3035,459189.3968,룸살롱,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,Y,113.36,,,
3080000,3080000-102-1999-07654,19991123,,3,폐업,2,폐업,20060215,,,,02 9941335,103.44,142891,서울특별시 강북구 수유동 47-40번지 (지하1층) ,,,맨하탄노래주점,2004/08/31 0:00,I,2018/08/31 23:59,카바레,201782.5422,459152.2262,카바레,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,103.44,,,
3090000,3090000-102-1999-04922,19991220,,3,폐업,2,폐업,20130417,,,,02 9002504,270.1,132898,서울특별시 도봉구 창동 6-1번지 ,"서울특별시 도봉구 마들로11가길 13-6, 지상3층 (창동)",1414,상상 가요방,2013/03/27 16:56,I,2018/08/31 23:59,룸살롱,204303.405,461147.92,룸살롱,,,,,상수도전용,,,,,,,,,N,270.1,,,
3090000,3090000-102-2007-00001,20070417,,1,영업/정상,1,영업,,,,,02 9980769,93.6,132898,서울특별시 도봉구 창동 3-3번지 ,"서울특별시 도봉구 마들로11길 73, 지하1층 3호,4호 (창동)",1414,가왕,2019/12/19 17:37,U,2019/12/21 2:40,룸살롱,204263.7065,461207.2447,룸살롱,0,0,,,,,,,,,,,,Y,93.6,,,
